serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
224,BSLIMITED,BSLIMITED,STK,NSE,,INR,,,,,2000,100000,-500000,0,-386500,,0.05,N,100,ADR
225,BSELINFRA,BSELINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-388250,,0.05,N,100,ADR
226,BSL,BSL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-390000,,0.05,N,100,ADR
227,BURNPUR,BURNPUR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-391750,,0.05,N,100,ADR
228,CMAHENDRA,CMAHENDRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-393500,,0.05,N,100,ADR
229,CANDC,CANDC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-395250,,0.05,N,100,ADR
230,CADILAHC,CADILAHC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-397000,,0.05,N,100,ADR
231,CAIRN,CAIRN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-398750,,0.05,N,100,ADR
232,CALSOFT,CALSOFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-400500,,0.05,N,100,ADR
233,XCHANGING,XCHANGING,STK,NSE,,INR,,,,,2000,100000,-500000,0,-402250,,0.05,N,100,ADR
234,CTE,CTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-404000,,0.05,N,100,ADR
235,KOKUYOCML,KOKUYOCML,STK,NSE,,INR,,,,,2000,100000,-500000,0,-405750,,0.05,N,100,ADR
236,CANFINHOM,CANFINHOM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-407500,,0.05,N,100,ADR
237,CANBK,CANBK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-409250,,0.05,N,100,ADR
238,CRMFGETF,CRMFGETF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-411000,,0.05,N,100,ADR
239,CANTABIL,CANTABIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-412750,,0.05,N,100,ADR
240,CARBORUNI,CARBORUNI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-414500,,0.05,N,100,ADR
241,CAREERP,CAREERP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-416250,,0.05,N,100,ADR
242,CASTROL,CASTROL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-418000,,0.05,N,100,ADR
243,CCL1,CCL1,STK,NSE,,INR,,,,,2000,100000,-500000,0,-419750,,0.05,N,100,ADR
244,CEATLTD,CEATLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-421500,,0.05,N,100,ADR
245,CELEBRITY,CELEBRITY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-423250,,0.05,N,100,ADR
246,CELESTIAL,CELESTIAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-425000,,0.05,N,100,ADR
247,CENTRALBK,CENTRALBK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-426750,,0.05,N,100,ADR
248,CENTUM,CENTUM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-428500,,0.05,N,100,ADR
249,CENTENKA,CENTENKA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-430250,,0.05,N,100,ADR
250,CENTEXT,CENTEXT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-432000,,0.05,N,100,ADR
251,CENTURYPL,CENTURYPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-433750,,0.05,N,100,ADR
252,CENTURYTE,CENTURYTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-435500,,0.05,N,100,ADR
253,CERA,CERA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-437250,,0.05,N,100,ADR
254,CEREBRAIN,CEREBRAIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-439000,,0.05,N,100,ADR
255,CESC,CESC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-440750,,0.05,N,100,ADR
256,CHAMBLFER,CHAMBLFER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-442500,,0.05,N,100,ADR
257,CHEMFALKA,CHEMFALKA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-444250,,0.05,N,100,ADR
258,CHENNPETR,CHENNPETR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-446000,,0.05,N,100,ADR
259,CHESLINTE,CHESLINTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-447750,,0.05,N,100,ADR
260,CHOLAFIN,CHOLAFIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-449500,,0.05,N,100,ADR
261,CHROMATIC,CHROMATIC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-451250,,0.05,N,100,ADR
262,CNOVAPETR,CNOVAPETR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-453000,,0.05,N,100,ADR
263,CIMMCO,CIMMCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-454750,,0.05,N,100,ADR
264,CINEMAXIN,CINEMAXIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-456500,,0.05,N,100,ADR
265,CINELINE,CINELINE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-458250,,0.05,N,100,ADR
266,CINEVISTA,CINEVISTA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-460000,,0.05,N,100,ADR
267,CIPLA,CIPLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-461750,,0.05,N,100,ADR
268,CUB,CUB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-463500,,0.05,N,100,ADR
269,CLNINDIA,CLNINDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-465250,,0.05,N,100,ADR
270,CLASSIC,CLASSIC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-467000,,0.05,N,100,ADR
271,CLUTCHAUT,CLUTCHAUT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-468750,,0.05,N,100,ADR
272,CMC,CMC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-470500,,0.05,N,100,ADR
273,COALINDIA,COALINDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-472250,,0.05,N,100,ADR
274,COLPAL,COLPAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-474000,,0.05,N,100,ADR
275,CEBBCO,CEBBCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-475750,,0.05,N,100,ADR
276,COMPUAGE,COMPUAGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-477500,,0.05,N,100,ADR
277,COMPUSOFT,COMPUSOFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-479250,,0.05,N,100,ADR
278,CCCL,CCCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-481000,,0.05,N,100,ADR
279,CONSOFINV,CONSOFINV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-482750,,0.05,N,100,ADR
280,CONCOR,CONCOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-484500,,0.05,N,100,ADR
281,CORDSCABL,CORDSCABL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-486250,,0.05,N,100,ADR
282,COREEDUTE,COREEDUTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-488000,,0.05,N,100,ADR
283,COROENGG,COROENGG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-489750,,0.05,N,100,ADR
284,COROMANDE,COROMANDE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-491500,,0.05,N,100,ADR
285,CORPBANK,CORPBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-493250,,0.05,N,100,ADR
286,COSMOFILM,COSMOFILM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-495000,,0.05,N,100,ADR
287,COUNCODOS,COUNCODOS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-496750,,0.05,N,100,ADR
288,COXKINGS,COXKINGS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-498500,,0.05,N,100,ADR
289,CREATIVEY,CREATIVEY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-500250,,0.05,N,100,ADR
290,CARERATIN,CARERATIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-502000,,0.05,N,100,ADR
291,CRESTANI,CRESTANI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-503750,,0.05,N,100,ADR
292,CRISIL,CRISIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-505500,,0.05,N,100,ADR
293,CROMPGREA,CROMPGREA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-507250,,0.05,N,100,ADR
294,CUBEXTUB,CUBEXTUB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-509000,,0.05,N,100,ADR
295,CUMMINSIN,CUMMINSIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-510750,,0.05,N,100,ADR
296,CYBERMEDI,CYBERMEDI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-512500,,0.05,N,100,ADR
297,CYBERTECH,CYBERTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-514250,,0.05,N,100,ADR
298,DLINKINDI,DLINKINDI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-516000,,0.05,N,100,ADR
299,DABUR,DABUR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-517750,,0.05,N,100,ADR
300,DALMIABHA,DALMIABHA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-519500,,0.05,N,100,ADR
301,DALMIASUG,DALMIASUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-521250,,0.05,N,100,ADR
302,DATAMATIC,DATAMATIC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-523000,,0.05,N,100,ADR
303,DBCORP,DBCORP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-524750,,0.05,N,100,ADR
304,DBSTOCKBR,DBSTOCKBR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-526500,,0.05,N,100,ADR
305,DBREALTY,DBREALTY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-528250,,0.05,N,100,ADR
306,DCM,DCM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-530000,,0.05,N,100,ADR
307,DCMSRMCON,DCMSRMCON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-531750,,0.05,N,100,ADR
308,DCW,DCW,STK,NSE,,INR,,,,,2000,100000,-500000,0,-533500,,0.05,N,100,ADR
309,DENORA,DENORA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-535250,,0.05,N,100,ADR
310,DECCANCE,DECCANCE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-537000,,0.05,N,100,ADR
311,DECOLIGHT,DECOLIGHT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-538750,,0.05,N,100,ADR
312,DEEPIND,DEEPIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-540500,,0.05,N,100,ADR
313,DEEPAKFER,DEEPAKFER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-542250,,0.05,N,100,ADR
314,DEEPAKNTR,DEEPAKNTR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-544000,,0.05,N,100,ADR
315,DELTACORP,DELTACORP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-545750,,0.05,N,100,ADR
316,DELTAMAGN,DELTAMAGN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-547500,,0.05,N,100,ADR
317,DEN,DEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-549250,,0.05,N,100,ADR
318,DENABANK,DENABANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-551000,,0.05,N,100,ADR
319,DCBBANK,DCBBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-552750,,0.05,N,100,ADR
320,DHFL,DHFL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-554500,,0.05,N,100,ADR
321,DHAMPURSU,DHAMPURSU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-556250,,0.05,N,100,ADR
322,DHANBANK,DHANBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-558000,,0.05,N,100,ADR
323,DHANUKA,DHANUKA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-559750,,0.05,N,100,ADR
324,DHARSUGAR,DHARSUGAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-561500,,0.05,N,100,ADR
325,DHUNINV,DHUNINV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-563250,,0.05,N,100,ADR
326,DPTL,DPTL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-565000,,0.05,N,100,ADR
327,DIAPOWER,DIAPOWER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-566750,,0.05,N,100,ADR
328,DICIND,DICIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-568500,,0.05,N,100,ADR
329,DIGJAM,DIGJAM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-570250,,0.05,N,100,ADR
330,DISHTV,DISHTV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-572000,,0.05,N,100,ADR
331,DISHMAN,DISHMAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-573750,,0.05,N,100,ADR
332,DIVISLAB,DIVISLAB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-575500,,0.05,N,100,ADR
333,DLF,DLF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-577250,,0.05,N,100,ADR
334,DOLPHINOF,DOLPHINOF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-579000,,0.05,N,100,ADR
335,DONEAR,DONEAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-580750,,0.05,N,100,ADR
336,DPSCLTD,DPSCLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-582500,,0.05,N,100,ADR
337,DQE,DQE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-584250,,0.05,N,100,ADR
338,DRREDDY,DRREDDY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-586000,,0.05,N,100,ADR
339,DREDGECOR,DREDGECOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-587750,,0.05,N,100,ADR
340,DSKULKARN,DSKULKARN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-589500,,0.05,N,100,ADR
341,DUNCANSLT,DUNCANSLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-591250,,0.05,N,100,ADR
342,DWARKESH,DWARKESH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-593000,,0.05,N,100,ADR
343,DSSL,DSSL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-594750,,0.05,N,100,ADR
344,DYNATECH,DYNATECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-596500,,0.05,N,100,ADR
345,DYNAMATEC,DYNAMATEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-598250,,0.05,N,100,ADR
346,EASTSILK,EASTSILK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-600000,,0.05,N,100,ADR
347,EASUNREYR,EASUNREYR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-601750,,0.05,N,100,ADR
348,ECEIND,ECEIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-603500,,0.05,N,100,ADR
349,ECLERX,ECLERX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-605250,,0.05,N,100,ADR
350,EDELWEISS,EDELWEISS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-607000,,0.05,N,100,ADR
351,EDUCOMP,EDUCOMP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-608750,,0.05,N,100,ADR
352,EICHERMOT,EICHERMOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-610500,,0.05,N,100,ADR
353,EIDPARRY,EIDPARRY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-612250,,0.05,N,100,ADR
354,EIHAHOTEL,EIHAHOTEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-614000,,0.05,N,100,ADR
355,EIHOTEL,EIHOTEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-615750,,0.05,N,100,ADR
356,EIMCOELEC,EIMCOELEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-617500,,0.05,N,100,ADR
357,ELFORGE,ELFORGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-619250,,0.05,N,100,ADR
358,ELDERPHAR,ELDERPHAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-621000,,0.05,N,100,ADR
359,ELECON,ELECON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-622750,,0.05,N,100,ADR
360,ELECTCAST,ELECTCAST,STK,NSE,,INR,,,,,2000,100000,-500000,0,-624500,,0.05,N,100,ADR
361,ESL,ESL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-626250,,0.05,N,100,ADR
362,ELECTHERM,ELECTHERM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-628000,,0.05,N,100,ADR
363,ELGIEQUIP,ELGIEQUIP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-629750,,0.05,N,100,ADR
364,ELGIRUBCO,ELGIRUBCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-631500,,0.05,N,100,ADR
365,ELNET,ELNET,STK,NSE,,INR,,,,,2000,100000,-500000,0,-633250,,0.05,N,100,ADR
366,EMAMIINFR,EMAMIINFR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-635000,,0.05,N,100,ADR
367,EMAMILTD,EMAMILTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-636750,,0.05,N,100,ADR
368,EMCO,EMCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-638500,,0.05,N,100,ADR
369,EMKAY,EMKAY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-640250,,0.05,N,100,ADR
370,EMMBI,EMMBI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-642000,,0.05,N,100,ADR
371,EDL,EDL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-643750,,0.05,N,100,ADR
372,EMPEESUG,EMPEESUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-645500,,0.05,N,100,ADR
373,ENERGYDEV,ENERGYDEV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-647250,,0.05,N,100,ADR
374,ENGINERSI,ENGINERSI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-649000,,0.05,N,100,ADR
375,ALICON,ALICON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-650750,,0.05,N,100,ADR
376,ENTEGRA,ENTEGRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-652500,,0.05,N,100,ADR
377,ENIL,ENIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-654250,,0.05,N,100,ADR
378,EON,EON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-656000,,0.05,N,100,ADR
379,ERAINFRA,ERAINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-657750,,0.05,N,100,ADR
380,EROSMEDIA,EROSMEDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-659500,,0.05,N,100,ADR
381,ESABINDIA,ESABINDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-661250,,0.05,N,100,ADR
382,ESCORTS,ESCORTS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-663000,,0.05,N,100,ADR
383,ESSDEE,ESSDEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-664750,,0.05,N,100,ADR
384,ESSAROIL,ESSAROIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-666500,,0.05,N,100,ADR
385,ESSARPORT,ESSARPORT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-668250,,0.05,N,100,ADR
386,ESSARSHPN,ESSARSHPN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-670000,,0.05,N,100,ADR
387,ESSELPACK,ESSELPACK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-671750,,0.05,N,100,ADR
388,ESTER,ESTER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-673500,,0.05,N,100,ADR
389,EUROCERA,EUROCERA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-675250,,0.05,N,100,ADR
390,EUROMULTI,EUROMULTI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-677000,,0.05,N,100,ADR
391,EUROTEXIN,EUROTEXIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-678750,,0.05,N,100,ADR
392,EVEREADY,EVEREADY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-680500,,0.05,N,100,ADR
393,EVERESTIN,EVERESTIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-682250,,0.05,N,100,ADR
394,EKC,EKC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-684000,,0.05,N,100,ADR
395,EVERONN,EVERONN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-685750,,0.05,N,100,ADR
396,EXCELCROP,EXCELCROP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-687500,,0.05,N,100,ADR
397,EXCELINDU,EXCELINDU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-689250,,0.05,N,100,ADR
398,EXCELINFO,EXCELINFO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-691000,,0.05,N,100,ADR
399,EXIDEIND,EXIDEIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-692750,,0.05,N,100,ADR
400,FAGBEARIN,FAGBEARIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-694500,,0.05,N,100,ADR
401,FARMAXIND,FARMAXIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-696250,,0.05,N,100,ADR
402,FCSSOFT,FCSSOFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-698000,,0.05,N,100,ADR
403,FDC,FDC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-699750,,0.05,N,100,ADR
404,FEDDERLOY,FEDDERLOY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-701500,,0.05,N,100,ADR
405,FEDERALBN,FEDERALBN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-703250,,0.05,N,100,ADR
406,FMGOETZE,FMGOETZE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-705000,,0.05,N,100,ADR
407,FACT,FACT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-706750,,0.05,N,100,ADR
408,FIEMIND,FIEMIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-708500,,0.05,N,100,ADR
409,FILATEX,FILATEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-710250,,0.05,N,100,ADR
410,FINANTECH,FINANTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-712000,,0.05,N,100,ADR
411,FINCABLES,FINCABLES,STK,NSE,,INR,,,,,2000,100000,-500000,0,-713750,,0.05,N,100,ADR
412,FINPIPE,FINPIPE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-715500,,0.05,N,100,ADR
413,FIRSTWIN,FIRSTWIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-717250,,0.05,N,100,ADR
414,FSL,FSL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-719000,,0.05,N,100,ADR
415,FLEXITUFF,FLEXITUFF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-720750,,0.05,N,100,ADR
416,FORTIS,FORTIS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-722500,,0.05,N,100,ADR
417,FOSECOIND,FOSECOIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-724250,,0.05,N,100,ADR
418,PALRED,PALRED,STK,NSE,,INR,,,,,2000,100000,-500000,0,-726000,,0.05,N,100,ADR
419,CAPF,CAPF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-727750,,0.05,N,100,ADR
420,FLFL,FLFL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-729500,,0.05,N,100,ADR
421,FCEL,FCEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-731250,,0.05,N,100,ADR
422,GABRIEL,GABRIEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-733000,,0.05,N,100,ADR
423,GAIL,GAIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-734750,,0.05,N,100,ADR
424,GALLISPAT,GALLISPAT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-736500,,0.05,N,100,ADR
425,GALLANTT,GALLANTT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-738250,,0.05,N,100,ADR
426,GAMMONIND,GAMMONIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-740000,,0.05,N,100,ADR
427,GAMMNINFR,GAMMNINFR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-741750,,0.05,N,100,ADR
428,GANDHITUB,GANDHITUB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-743500,,0.05,N,100,ADR
429,GANESHHOU,GANESHHOU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-745250,,0.05,N,100,ADR
430,GANGOTRI,GANGOTRI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-747000,,0.05,N,100,ADR
431,GARDENSIL,GARDENSIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-748750,,0.05,N,100,ADR
432,GLOBOFFS,GLOBOFFS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-750500,,0.05,N,100,ADR
433,GARWALLRO,GARWALLRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-752250,,0.05,N,100,ADR
434,GDL,GDL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-754000,,0.05,N,100,ADR
435,GATI,GATI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-755750,,0.05,N,100,ADR
436,GAYAPROJ,GAYAPROJ,STK,NSE,,INR,,,,,2000,100000,-500000,0,-757500,,0.05,N,100,ADR
437,GEECEE,GEECEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-759250,,0.05,N,100,ADR
438,GEINDSYS,GEINDSYS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-761000,,0.05,N,100,ADR
439,GEMINI,GEMINI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-762750,,0.05,N,100,ADR
440,GENESYS,GENESYS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-764500,,0.05,N,100,ADR
441,GENUSPOWE,GENUSPOWE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-766250,,0.05,N,100,ADR
442,GEOJITBNP,GEOJITBNP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-768000,,0.05,N,100,ADR
443,GEOMETRIC,GEOMETRIC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-769750,,0.05,N,100,ADR
444,GHCL,GHCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-771500,,0.05,N,100,ADR
445,GISOLUTIO,GISOLUTIO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-773250,,0.05,N,100,ADR
446,GICHSGFIN,GICHSGFIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-775000,,0.05,N,100,ADR
447,GILLANDER,GILLANDER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-776750,,0.05,N,100,ADR
448,GILLETTE,GILLETTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-778500,,0.05,N,100,ADR
449,GINNIFILA,GINNIFILA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-780250,,0.05,N,100,ADR
450,GITANJALI,GITANJALI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-782000,,0.05,N,100,ADR
451,GKB,GKB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-783750,,0.05,N,100,ADR
452,GKWLIMITE,GKWLIMITE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-785500,,0.05,N,100,ADR
453,GSKCONS,GSKCONS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-787250,,0.05,N,100,ADR
