[Wed Aug 28 14:12:21 IST 2013] INFO: Symbol;BarNo;HighestHigh;LowestLow;LastPrice;Volume;CumulativeVol;VolumeSlope;MinSlopeReqd;MA;LongVolume;ShortVolume 
[Wed Aug 28 14:19:15 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,246.25;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:16 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,245.5;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:18 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,245;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:19 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,245.9;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:20 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,245.05;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:21 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,245;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:22 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,245.05;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:23 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,244.05;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:24 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,244.15;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:25 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,244;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:26 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,244.7;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:28 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,244.6;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:31 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,243.95;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:32 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,244.8;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:33 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,244.75;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:34 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,243.75;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:35 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,243.85;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:36 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,244.5;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:39 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,244.7;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:40 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,244.4;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:41 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,243.7;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:42 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,244;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:43 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,243.7;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:45 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,243.15;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:46 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,243.5;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:47 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,243;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:51 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,242.25;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:52 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,242.95;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:53 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,242;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:55 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,242.6;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:56 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,242.85;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:19:57 IST 2013] INFO: NIFTY50;7;5,247.4;5,238.95;5,242;3,750;2,100;-775;1.067;4,525;100,000;-500,000 
[Wed Aug 28 14:20:02 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,241.8;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:03 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,242.5;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:04 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,242.3;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:06 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,242.8;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:06 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,241.55;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:09 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,242.7;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:10 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,242;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:11 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,242.95;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:13 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,242.65;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:14 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,243;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:15 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,243.8;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:16 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,243.9;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:17 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,243.95;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:18 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,244;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:20 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,244.25;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:21 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,243.5;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:22 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,242.9;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:23 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,242.8;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:24 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,243.5;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:26 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,243.45;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:27 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,242.9;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:28 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,243.5;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:29 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,243.05;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:30 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,243.95;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:31 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,244;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:32 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,243.55;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:33 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,244.7;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:35 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,244.9;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:36 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,245.25;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:37 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,245.55;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:39 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,246.95;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:40 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,246.15;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:41 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,246.9;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:42 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,245.9;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:44 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,245.2;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:46 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,246.8;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:46 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,246.9;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:47 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,246.5;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:48 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,246;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:49 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,246.15;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:50 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,246.85;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:51 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,245.65;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:52 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,245.9;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:54 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,246;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:56 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,245.95;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:20:58 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,245.5;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:21:01 IST 2013] INFO: NIFTY50;8;5,249.5;5,238.95;5,245;4,950;-2,850;-600;1.067;4,350;100,000;-500,000 
[Wed Aug 28 14:21:03 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,244.7;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:06 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,244.8;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:07 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,245.25;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:08 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,244.65;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:09 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,245.05;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:11 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,245.95;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:12 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,243.75;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:14 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,243;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:15 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,242;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:16 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,242.9;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:16 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,242.95;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:18 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,243;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:19 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,243.55;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:20 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,242.3;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:22 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,243.45;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:24 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,243.3;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:25 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,242.9;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:27 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,242.25;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:28 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,241.8;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:29 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,241.5;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:30 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,241.8;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:31 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,242.5;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:32 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,242.6;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:33 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,241.35;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:35 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,241.5;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:37 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,242.45;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:38 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,242.4;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:40 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,241.55;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
[Wed Aug 28 14:21:44 IST 2013] INFO: NIFTY50;9;5,249.5;5,238.95;5,241.95;3,950;1,100;-500;1.067;4,450;100,000;-500,000 
