serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
218,HCP,HCP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,216.05,N,217,ADR
219,HCN,HCN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,217.05,N,218,ADR
220,HP,HP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,218.05,N,219,ADR
221,HES,HES,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,219.05,N,220,ADR
222,HPQ,HPQ,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,220.05,N,221,ADR
223,HD,HD,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,221.05,N,222,ADR
224,HON,HON,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,222.05,N,223,ADR
225,HRL,HRL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,223.05,N,224,ADR
226,HSP,HSP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,224.05,N,225,ADR
227,HST,HST,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,225.05,N,226,ADR
228,HCBK,HCBK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,226.05,N,227,ADR
229,HUM,HUM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,227.05,N,228,ADR
230,HBAN,HBAN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,228.05,N,229,ADR
231,ITW,ITW,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,229.05,N,230,ADR
232,IR,IR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,230.05,N,231,ADR
233,TEG,TEG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,231.05,N,232,ADR
234,INTC,INTC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,232.05,N,233,ADR
235,ICE,ICE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,233.05,N,234,ADR
236,IBM,IBM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,234.05,N,235,ADR
237,IGT,IGT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,235.05,N,236,ADR
238,IP,IP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,236.05,N,237,ADR
239,IPG,IPG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,237.05,N,238,ADR
240,IFF,IFF,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,238.05,N,239,ADR
241,INTU,INTU,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,239.05,N,240,ADR
242,ISRG,ISRG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,240.05,N,241,ADR
243,IVZ,IVZ,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,241.05,N,242,ADR
244,IRM,IRM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,242.05,N,243,ADR
245,JBL,JBL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,243.05,N,244,ADR
246,JEC,JEC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,244.05,N,245,ADR
247,JNJ,JNJ,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,245.05,N,246,ADR
248,JCI,JCI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,246.05,N,247,ADR
249,JOY,JOY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,247.05,N,248,ADR
250,JPM,JPM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,248.05,N,249,ADR
251,JNPR,JNPR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,249.05,N,250,ADR
252,KSU,KSU,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,250.05,N,251,ADR
253,K,K,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,251.05,N,252,ADR
254,KEY,KEY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,252.05,N,253,ADR
255,KMB,KMB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,253.05,N,254,ADR
256,KIM,KIM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,254.05,N,255,ADR
257,KMI,KMI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,255.05,N,256,ADR
258,KLAC,KLAC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,256.05,N,257,ADR
259,KSS,KSS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,257.05,N,258,ADR
260,KRFT,KRFT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,258.05,N,259,ADR
261,KR,KR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,259.05,N,260,ADR
262,LB,LB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,260.05,N,261,ADR
263,LLL,LLL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,261.05,N,262,ADR
264,LH,LH,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,262.05,N,263,ADR
265,LRCX,LRCX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,263.05,N,264,ADR
266,LM,LM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,264.05,N,265,ADR
267,LEG,LEG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,265.05,N,266,ADR
268,LEN,LEN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,266.05,N,267,ADR
269,LUK,LUK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,267.05,N,268,ADR
270,LLY,LLY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,268.05,N,269,ADR
271,LNC,LNC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,269.05,N,270,ADR
272,LLTC,LLTC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,270.05,N,271,ADR
273,LMT,LMT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,271.05,N,272,ADR
274,L,L,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,272.05,N,273,ADR
275,LO,LO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,273.05,N,274,ADR
276,LOW,LOW,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,274.05,N,275,ADR
277,LSI,LSI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,275.05,N,276,ADR
278,LYB,LYB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,276.05,N,277,ADR
279,MTB,MTB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,277.05,N,278,ADR
280,MAC,MAC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,278.05,N,279,ADR
281,M,M,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,279.05,N,280,ADR
282,MRO,MRO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,280.05,N,281,ADR
283,MPC,MPC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,281.05,N,282,ADR
284,MAR,MAR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,282.05,N,283,ADR
285,MMC,MMC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,283.05,N,284,ADR
286,MAS,MAS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,284.05,N,285,ADR
287,MA,MA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,285.05,N,286,ADR
288,MAT,MAT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,286.05,N,287,ADR
289,MKC,MKC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,287.05,N,288,ADR
290,MCD,MCD,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,288.05,N,289,ADR
291,MHFI,MHFI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,289.05,N,290,ADR
292,MCK,MCK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,290.05,N,291,ADR
293,MJN,MJN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,291.05,N,292,ADR
294,MWV,MWV,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,292.05,N,293,ADR
295,MDT,MDT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,293.05,N,294,ADR
296,MRK,MRK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,294.05,N,295,ADR
297,MET,MET,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,295.05,N,296,ADR
298,MCHP,MCHP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,296.05,N,297,ADR
299,MU,MU,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,297.05,N,298,ADR
300,MSFT,MSFT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,298.05,N,299,ADR
301,MHK,MHK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,299.05,N,300,ADR
302,TAP,TAP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,300.05,N,301,ADR
303,MDLZ,MDLZ,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,301.05,N,302,ADR
304,MON,MON,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,302.05,N,303,ADR
305,MNST,MNST,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,303.05,N,304,ADR
306,MCO,MCO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,304.05,N,305,ADR
307,MS,MS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,305.05,N,306,ADR
308,MOS,MOS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,306.05,N,307,ADR
309,MSI,MSI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,307.05,N,308,ADR
310,MUR,MUR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,308.05,N,309,ADR
311,MYL,MYL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,309.05,N,310,ADR
312,NBR,NBR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,310.05,N,311,ADR
313,NDAQ,NDAQ,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,311.05,N,312,ADR
314,NOV,NOV,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,312.05,N,313,ADR
315,NTAP,NTAP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,313.05,N,314,ADR
316,NFLX,NFLX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,314.05,N,315,ADR
317,NWL,NWL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,315.05,N,316,ADR
318,NFX,NFX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,316.05,N,317,ADR
319,NEM,NEM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,317.05,N,318,ADR
320,NWSA,NWSA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,318.05,N,319,ADR
321,NEE,NEE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,319.05,N,320,ADR
322,NLSN,NLSN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,320.05,N,321,ADR
323,NKE,NKE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,321.05,N,322,ADR
324,NI,NI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,322.05,N,323,ADR
325,NE,NE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,323.05,N,324,ADR
326,NBL,NBL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,324.05,N,325,ADR
327,JWN,JWN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,325.05,N,326,ADR
328,NSC,NSC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,326.05,N,327,ADR
329,NTRS,NTRS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,327.05,N,328,ADR
330,NOC,NOC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,328.05,N,329,ADR
331,NU,NU,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,329.05,N,330,ADR
332,NRG,NRG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,330.05,N,331,ADR
333,NUE,NUE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,331.05,N,332,ADR
334,NVDA,NVDA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,332.05,N,333,ADR
335,KORS,KORS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,333.05,N,334,ADR
336,ORLY,ORLY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,334.05,N,335,ADR
337,OXY,OXY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,335.05,N,336,ADR
338,OMC,OMC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,336.05,N,337,ADR
339,OKE,OKE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,337.05,N,338,ADR
340,ORCL,ORCL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,338.05,N,339,ADR
341,OI,OI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,339.05,N,340,ADR
342,PCG,PCG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,340.05,N,341,ADR
343,PCAR,PCAR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,341.05,N,342,ADR
344,PLL,PLL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,342.05,N,343,ADR
345,PH,PH,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,343.05,N,344,ADR
346,PDCO,PDCO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,344.05,N,345,ADR
347,PAYX,PAYX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,345.05,N,346,ADR
348,BTU,BTU,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,346.05,N,347,ADR
349,PNR,PNR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,347.05,N,348,ADR
350,PBCT,PBCT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,348.05,N,349,ADR
351,POM,POM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,349.05,N,350,ADR
352,PEP,PEP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,350.05,N,351,ADR
353,PKI,PKI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,351.05,N,352,ADR
354,PRGO,PRGO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,352.05,N,353,ADR
355,PETM,PETM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,353.05,N,354,ADR
356,PFE,PFE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,354.05,N,355,ADR
357,PM,PM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,355.05,N,356,ADR
358,PSX,PSX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,356.05,N,357,ADR
359,PNW,PNW,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,357.05,N,358,ADR
360,PXD,PXD,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,358.05,N,359,ADR
361,PBI,PBI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,359.05,N,360,ADR
362,PCL,PCL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,360.05,N,361,ADR
363,PNC,PNC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,361.05,N,362,ADR
364,RL,RL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,362.05,N,363,ADR
365,PPG,PPG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,363.05,N,364,ADR
366,PPL,PPL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,364.05,N,365,ADR
367,PX,PX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,365.05,N,366,ADR
368,PCP,PCP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,366.05,N,367,ADR
369,PCLN,PCLN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,367.05,N,368,ADR
370,PFG,PFG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,368.05,N,369,ADR
371,PG,PG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,369.05,N,370,ADR
372,PGR,PGR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,370.05,N,371,ADR
373,PLD,PLD,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,371.05,N,372,ADR
374,PRU,PRU,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,372.05,N,373,ADR
375,PEG,PEG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,373.05,N,374,ADR
376,PSA,PSA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,374.05,N,375,ADR
377,PHM,PHM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,375.05,N,376,ADR
378,PVH,PVH,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,376.05,N,377,ADR
379,QEP,QEP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,377.05,N,378,ADR
380,PWR,PWR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,378.05,N,379,ADR
381,QCOM,QCOM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,379.05,N,380,ADR
382,DGX,DGX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,380.05,N,381,ADR
383,RRC,RRC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,381.05,N,382,ADR
384,RTN,RTN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,382.05,N,383,ADR
385,RHT,RHT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,383.05,N,384,ADR
386,REGN,REGN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,384.05,N,385,ADR
387,RF,RF,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,385.05,N,386,ADR
388,RSG,RSG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,386.05,N,387,ADR
389,RAI,RAI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,387.05,N,388,ADR
390,RHI,RHI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,388.05,N,389,ADR
391,ROK,ROK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,389.05,N,390,ADR
392,COL,COL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,390.05,N,391,ADR
393,ROP,ROP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,391.05,N,392,ADR
394,ROST,ROST,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,392.05,N,393,ADR
395,RDC,RDC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,393.05,N,394,ADR
396,R,R,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,394.05,N,395,ADR
397,SWY,SWY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,395.05,N,396,ADR
398,CRM,CRM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,396.05,N,397,ADR
399,SNDK,SNDK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,397.05,N,398,ADR
400,SCG,SCG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,398.05,N,399,ADR
401,SLB,SLB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,399.05,N,400,ADR
402,SNI,SNI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,400.05,N,401,ADR
403,STX,STX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,401.05,N,402,ADR
404,SEE,SEE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,402.05,N,403,ADR
405,SRE,SRE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,403.05,N,404,ADR
406,SHW,SHW,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,404.05,N,405,ADR
407,SIAL,SIAL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,405.05,N,406,ADR
408,SPG,SPG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,406.05,N,407,ADR
409,SLM,SLM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,407.05,N,408,ADR
410,SJM,SJM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,408.05,N,409,ADR
411,SNA,SNA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,409.05,N,410,ADR
412,SO,SO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,410.05,N,411,ADR
413,LUV,LUV,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,411.05,N,412,ADR
414,SWN,SWN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,412.05,N,413,ADR
415,SE,SE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,413.05,N,414,ADR
416,STJ,STJ,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,414.05,N,415,ADR
417,SWK,SWK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,415.05,N,416,ADR
418,SPLS,SPLS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,416.05,N,417,ADR
419,SBUX,SBUX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,417.05,N,418,ADR
420,HOT,HOT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,418.05,N,419,ADR
421,STT,STT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,419.05,N,420,ADR
422,SRCL,SRCL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,420.05,N,421,ADR
423,SYK,SYK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,421.05,N,422,ADR
424,STI,STI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,422.05,N,423,ADR
425,SYMC,SYMC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,423.05,N,424,ADR
426,SYY,SYY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,424.05,N,425,ADR
427,TROW,TROW,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,425.05,N,426,ADR
428,TGT,TGT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,426.05,N,427,ADR
429,TEL,TEL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,427.05,N,428,ADR
430,TE,TE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,428.05,N,429,ADR
431,THC,THC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,429.05,N,430,ADR
432,TDC,TDC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,430.05,N,431,ADR
433,TSO,TSO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,431.05,N,432,ADR
434,TXN,TXN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,432.05,N,433,ADR
435,TXT,TXT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,433.05,N,434,ADR
436,HSY,HSY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,434.05,N,435,ADR
437,TRV,TRV,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,435.05,N,436,ADR
